"V1" "V2"
"2900" 22218 0
"2901" 2223 0
"2902" 22241 0
"2903" 22242 0
"2904" 22244 0
"2905" 22247 0
"2906" 22251 0
"2907" 22259 0
"2908" 22261 0
"2909" 22263 0
"2910" 22268 0
"2911" 22269 0
"2912" 22271 0
"2913" 22274 0
"2914" 22278 0
"2915" 22280 0
"2916" 22281 0
"2917" 22293 0
"2918" 22296 0
"2919" 22303 0
"2920" 22307 0
"2921" 2231 0
"2922" 22311 0
"2923" 22313 0
"2924" 22316 0
"2925" 22321 0
"2926" 22326 0
"2927" 22328 0
"2928" 22332 0
"2929" 22333 0
"2930" 22335 0
"2931" 22338 0
"2932" 2234 0
"2933" 22341 0
"2934" 22347 0
"2935" 22350 0
"2936" 22352 0
"2937" 22353 0
"2938" 22355 0
"2939" 22356 0
"2940" 22357 0
"2941" 22360 0
"2942" 22369 0
"2943" 2237 0
"2944" 22377 0
"2945" 22379 0
"2946" 2238 0
"2947" 22385 0
"2948" 22388 0
"2949" 22393 0
"2950" 22396 0
"2951" 22400 0
"2952" 22403 0
"2953" 22406 0
"2954" 22424 0
"2955" 22437 0
"2956" 22442 0
"2957" 22446 0
"2958" 22451 0
"2959" 22460 0
"2960" 22461 0
"2961" 22462 0
"2962" 22468 0
"2963" 22469 0
"2964" 22470 0
"2965" 22473 0
"2966" 22476 0
"2967" 22484 0
"2968" 22490 0
"2969" 22492 0
"2970" 22493 0
"2971" 22494 0
"2972" 22499 0
"2973" 22507 0
"2974" 22512 0
"2975" 22517 0
"2976" 22518 0
"2977" 22519 0
"2978" 22526 0
"2979" 22527 0
"2980" 22530 0
"2981" 22531 0
"2982" 22542 0
"2983" 22549 0
"2984" 22553 0
"2985" 22559 0
"2986" 22560 0
"2987" 22561 0
"2988" 22562 0
"2989" 22590 0
"2990" 22592 0
"2991" 22597 0
"2992" 22603 0
"2993" 22604 0
"2994" 22605 0
"2995" 22606 0
"2996" 22609 0
"2997" 22619 0
"2998" 22620 0
"2999" 22634 0
"3000" 22636 0
"3001" 22638 0
"3002" 22639 0
"3003" 22643 0
"3004" 22644 0
"3005" 22645 0
"3006" 22646 0
"3007" 22649 0
"3008" 22652 0
"3009" 22655 0
"3010" 22661 0
"3011" 22663 0
"3012" 22674 0
"3013" 22684 0
"3014" 22687 0
"3015" 22689 0
"3016" 22691 0
"3017" 22693 0
"3018" 22696 0
"3019" 22698 0
"3020" 2270 0
"3021" 22700 0
"3022" 22704 0
"3023" 22707 0
"3024" 22709 0
"3025" 22713 0
"3026" 22723 0
"3027" 2273 0
"3028" 22730 0
"3029" 22746 0
"3030" 22748 0
"3031" 2275 0
"3032" 22754 0
"3033" 22756 0
"3034" 2276 0
"3035" 22762 0
"3036" 22765 0
"3037" 22768 0
"3038" 22769 0
"3039" 2277 0
"3040" 2278 0
"3041" 22782 0
"3042" 22785 0
"3043" 22787 0
"3044" 2279 0
"3045" 22792 0
"3046" 22798 0
"3047" 22800 0
"3048" 2281 0
"3049" 22810 0
"3050" 22812 0
"3051" 22815 0
"3052" 22817 0
"3053" 22819 0
"3054" 22820 0
"3055" 22821 0
"3056" 22822 0
"3057" 22824 0
"3058" 22835 0
"3059" 22837 0
"3060" 22842 0
"3061" 22845 0
"3062" 22850 0
"3063" 22853 0
"3064" 22862 0
"3065" 22863 0
"3066" 22866 0
"3067" 22867 0
"3068" 22887 0
"3069" 22890 0
"3070" 22896 0
"3071" 22900 0
"3072" 22901 0
"3073" 22902 0
"3074" 22905 0
"3075" 22907 0
"3076" 22908 0
"3077" 22916 0
"3078" 22918 0
"3079" 22921 0
"3080" 22922 0
"3081" 22948 0
"3082" 22953 0
"3083" 22955 0
"3084" 22956 0
"3085" 22961 0
"3086" 22963 0
"3087" 22966 0
"3088" 22969 0
"3089" 22970 0
"3090" 22973 0
"3091" 22975 0
"3092" 22980 0
"3093" 22988 0
"3094" 22989 0
"3095" 22990 0
"3096" 22991 0
"3097" 22992 0
"3098" 230 0
"3099" 23005 0
"3100" 23006 0
"3101" 23007 0
"3102" 2301 0
"3103" 23010 0
"3104" 23016 0
"3105" 23018 0
"3106" 23021 0
"3107" 23033 0
"3108" 23037 0
"3109" 23038 0
"3110" 23045 0
"3111" 23048 0
"3112" 23054 0
"3113" 23055 0
"3114" 23057 0
"3115" 23059 0
"3116" 23066 0
"3117" 23067 0
"3118" 23083 0
"3119" 2309 0
"3120" 23091 0
"3121" 23095 0
"3122" 23098 0
"3123" 23099 0
"3124" 23100 0
"3125" 23113 0
"3126" 23119 0
"3127" 23125 0
"3128" 23133 0
"3129" 2314 0
"3130" 23140 0
"3131" 23141 0
"3132" 23144 0
"3133" 23147 0
"3134" 2315 0
"3135" 23152 0
"3136" 23154 0
"3137" 23158 0
"3138" 23162 0
"3139" 23164 0
"3140" 23167 0
"3141" 23169 0
"3142" 23170 0
"3143" 23171 0
"3144" 23174 0
"3145" 23183 0
"3146" 23193 0
"3147" 23194 0
"3148" 23195 0
"3149" 2320 0
"3150" 23207 0
"3151" 23219 0
"3152" 23223 0
"3153" 23227 0
"3154" 23228 0
"3155" 2323 0
"3156" 23244 0
"3157" 23245 0
"3158" 23249 0
"3159" 23250 0
"3160" 23254 0
"3161" 23255 0
"3162" 23261 0
"3163" 23263 0
"3164" 23267 0
"3165" 23268 0
"3166" 23272 0
"3167" 23273 0
"3168" 23279 0
"3169" 23284 0
"3170" 23285 0
"3171" 23286 0
"3172" 23288 0
"3173" 23291 0
"3174" 23299 0
"3175" 2330 0
"3176" 23301 0
"3177" 23304 0
"3178" 23310 0
"3179" 23312 0
"3180" 23323 0
"3181" 23329 0
"3182" 2333 0
"3183" 23334 0
"3184" 23336 0
"3185" 23343 0
"3186" 23347 0
"3187" 23348 0
"3188" 23349 0
"3189" 23353 0
"3190" 2336 0
"3191" 23360 0
"3192" 23365 0
"3193" 2337 0
"3194" 23378 0
"3195" 23384 0
"3196" 23385 0
"3197" 2339 0
"3198" 23390 0
"3199" 23392 0
"3200" 23396 0
"3201" 23402 0
"3202" 23406 0
"3203" 23411 0
"3204" 23422 0
"3205" 23425 0
"3206" 23428 0
"3207" 2343 0
"3208" 23430 0
"3209" 23437 0
"3210" 2344 0
"3211" 23441 0
"3212" 23449 0
"3213" 23451 0
"3214" 23452 0
"3215" 23453 0
"3216" 2346 0
"3217" 23464 0
"3218" 23470 0
"3219" 23474 0
"3220" 23477 0
"3221" 23478 0
"3222" 23481 0
"3223" 23490 0
"3224" 23493 0
"3225" 23496 0
"3226" 23499 0
"3227" 235 0
"3228" 23510 0
"3229" 23522 0
"3230" 23524 0
"3231" 23527 0
"3232" 23528 0
"3233" 2353 0
"3234" 23533 0
"3235" 23543 0
"3236" 23550 0
"3237" 23552 0
"3238" 23553 0
"3239" 23554 0
"3240" 2356 0
"3241" 23560 0
"3242" 23561 0
"3243" 23565 0
"3244" 23567 0
"3245" 23568 0
"3246" 23578 0
"3247" 23589 0
"3248" 23593 0
"3249" 23597 0
"3250" 236 0
"3251" 2360 0
"3252" 23609 0
"3253" 23610 0
"3254" 23611 0
"3255" 23615 0
"3256" 23620 0
"3257" 23625 0
"3258" 23640 0
"3259" 23653 0
"3260" 23654 0
"3261" 23656 0
"3262" 23657 0
"3263" 23658 0
"3264" 23660 0
"3265" 23666 0
"3266" 23669 0
"3267" 2367 0
"3268" 23672 0
"3269" 23676 0
"3270" 23683 0
"3271" 23686 0
"3272" 23689 0
"3273" 23692 0
"3274" 23699 0
"3275" 2370 0
"3276" 23706 0
"3277" 23708 0
"3278" 23715 0
"3279" 23717 0
"3280" 23718 0
"3281" 2372 0
"3282" 23722 0
"3283" 23723 0
"3284" 2373 0
"3285" 23730 0
"3286" 23731 0
"3287" 23741 0
"3288" 23745 0
"3289" 23746 0
"3290" 23748 0
"3291" 23750 0
"3292" 23761 0
"3293" 23765 0
"3294" 23769 0
"3295" 23780 0
"3296" 23784 0
"3297" 23788 0
"3298" 23792 0
"3299" 23794 0
"3300" 23800 0
"3301" 23801 0
"3302" 23812 0
"3303" 23814 0
"3304" 23815 0
"3305" 23816 0
"3306" 23818 0
"3307" 23819 0
"3308" 23840 0
"3309" 23844 0
"3310" 23846 0
"3311" 2385 0
"3312" 23852 0
"3313" 23857 0
"3314" 23858 0
"3315" 23860 0
"3316" 23865 0
"3317" 23866 0
"3318" 2387 0
"3319" 23881 0
"3320" 23882 0
"3321" 23886 0
"3322" 239 0
"3323" 23901 0
"3324" 23904 0
"3325" 23910 0
"3326" 23912 0
"3327" 23915 0
"3328" 23918 0
"3329" 23919 0
"3330" 23924 0
"3331" 23925 0
"3332" 23930 0
"3333" 23932 0
"3334" 23934 0
"3335" 23935 0
"3336" 23939 0
"3337" 23947 0
"3338" 2395 0
"3339" 23954 0
"3340" 23955 0
"3341" 2396 0
"3342" 23962 0
"3343" 23963 0
"3344" 23971 0
"3345" 23972 0
"3346" 23976 0
"3347" 23978 0
"3348" 2398 0
"3349" 23980 0
"3350" 23991 0
"3351" 23999 0
"3352" 24004 0
"3353" 24014 0
"3354" 24015 0
"3355" 24018 0
"3356" 2402 0
"3357" 24029 0
"3358" 24033 0
"3359" 24034 0
"3360" 24037 0
"3361" 24039 0
"3362" 24040 0
"3363" 24049 0
"3364" 2405 0
"3365" 24051 0
"3366" 24052 0
"3367" 24054 0
"3368" 2406 0
"3369" 24062 0
"3370" 24066 0
"3371" 24071 0
"3372" 24072 0
"3373" 24074 0
"3374" 24080 0
"3375" 24086 0
"3376" 24088 0
"3377" 24089 0
"3378" 2409 0
"3379" 24092 0
"3380" 24094 0
"3381" 24101 0
"3382" 24108 0
"3383" 24109 0
"3384" 2411 0
"3385" 24110 0
"3386" 24116 0
"3387" 24117 0
"3388" 24118 0
"3389" 24127 0
"3390" 24128 0
"3391" 24136 0
"3392" 24140 0
"3393" 24159 0
"3394" 24167 0
"3395" 24171 0
"3396" 2419 0
"3397" 2420 0
"3398" 24213 0
"3399" 24219 0
"3400" 24234 0
"3401" 2424 0
"3402" 24246 0
"3403" 2427 0
"3404" 24272 0
"3405" 243 0
"3406" 2431 0
"3407" 24311 0
"3408" 24320 0
"3409" 24326 0
"3410" 2434 0
"3411" 24345 0
"3412" 2435 0
"3413" 24357 0
"3414" 24366 0
"3415" 24403 0
"3416" 24413 0
"3417" 2442 0
"3418" 24423 0
"3419" 2444 0
"3420" 2445 0
"3421" 245 0
"3422" 24513 0
"3423" 24523 0
"3424" 24540 0
"3425" 2457 0
"3426" 24570 0
"3427" 2458 0
"3428" 24580 0
"3429" 24586 0
"3430" 2459 0
"3431" 246 0
"3432" 24604 0
"3433" 2463 0
"3434" 2464 0
"3435" 24673 0
"3436" 24741 0
"3437" 2475 0
"3438" 24786 0
"3439" 24798 0
"3440" 24801 0
"3441" 2482 0
"3442" 2484 0
"3443" 24863 0
"3444" 24870 0
"3445" 24885 0
"3446" 2495 0
"3447" 25026 0
"3448" 2504 0
"3449" 25041 0
"3450" 2506 0
"3451" 2507 0
"3452" 25106 0
"3453" 2512 0
"3454" 2516 0
"3455" 2523 0
"3456" 2525 0
"3457" 2527 0
"3458" 2528 0
"3459" 253 0
"3460" 2530 0
"3461" 2531 0
"3462" 2535 0
"3463" 2536 0
"3464" 2537 0
"3465" 2547 0
"3466" 2555 0
"3467" 2562 0
"3468" 2566 0
"3469" 2578 0
"3470" 258 0
"3471" 2580 0
"3472" 2584 0
"3473" 2588 0
"3474" 2590 0
"3475" 2594 0
"3476" 2603 0
"3477" 2605 0
"3478" 2606 1
"3479" 2611 0
"3480" 2616 0
"3481" 262 0
"3482" 2626 0
"3483" 2631 0
"3484" 2635 0
"3485" 2640 0
"3486" 2646 0
"3487" 2649 0
"3488" 2652 0
"3489" 2653 0
"3490" 2656 0
"3491" 2658 0
"3492" 2662 0
"3493" 2664 0
"3494" 2688 0
"3495" 2691 0
"3496" 2694 1
"3497" 2695 0
"3498" 2696 0
"3499" 2699 0
"3500" 2702 0
"3501" 2703 0
"3502" 2705 1
"3503" 2708 0
"3504" 2715 0
"3505" 2717 0
"3506" 272 0
"3507" 2725 0
"3508" 273 0
"3509" 2744 0
"3510" 2745 0
"3511" 275 0
"3512" 2751 0
"3513" 276 0
"3514" 2762 0
"3515" 2765 0
"3516" 2766 0
"3517" 2767 0
"3518" 2770 0
"3519" 2771 0
"3520" 2772 0
"3521" 2773 0
"3522" 2774 0
"3523" 2775 0
"3524" 2780 0
"3525" 2785 0
"3526" 279 0
"3527" 2792 0
"3528" 2806 0
"3529" 281 0
"3530" 2812 0
"3531" 2818 0
"3532" 2819 0
"3533" 2822 0
"3534" 2824 0
"3535" 2826 0
"3536" 2839 0
"3537" 2848 0
"3538" 2859 0
"3539" 286 0
"3540" 2869 0
"3541" 287 0
"3542" 2873 0
"3543" 2874 0
"3544" 2878 0
"3545" 2881 0
"3546" 2882 0
"3547" 2883 0
"3548" 2886 0
"3549" 2887 0
"3550" 2892 0
"3551" 2897 0
"3552" 2900 0
"3553" 2903 0
"3554" 2906 0
"3555" 2909 0
"3556" 2910 0
"3557" 2911 0
"3558" 2912 0
"3559" 2916 0
"3560" 2927 0
"3561" 2933 0
"3562" 2937 0
"3563" 2940 0
"3564" 2944 0
"3565" 2945 0
"3566" 2959 0
"3567" 296 0
"3568" 2968 0
"3569" 2972 0
"3570" 298 0
"3571" 2980 0
"3572" 2981 0
"3573" 2982 0
"3574" 2983 0
"3575" 2988 0
"3576" 2990 0
"3577" 2998 0
"3578" 3 0
"3579" 30 0
"3580" 3000 0
"3581" 3009 0
"3582" 3010 0
"3583" 3013 0
"3584" 3015 0
"3585" 3020 0
"3586" 3022 0
"3587" 3028 0
"3588" 3033 0
"3589" 3034 0
"3590" 3036 0
"3591" 3045 0
"3592" 3049 0
"3593" 3052 0
"3594" 3056 0
"3595" 3058 0
"3596" 3061 0
"3597" 3062 0
"3598" 3066 0
"3599" 3071 0
"3600" 3089 0
"3601" 3101 0
"3602" 3102 0
"3603" 3103 0
"3604" 3105 0
"3605" 3106 0
"3606" 3107 0
"3607" 3112 0
"3608" 3125 0
"3609" 3128 0
"3610" 3133 0
"3611" 3140 0
"3612" 3143 0
"3613" 3147 0
"3614" 3156 0
"3615" 3158 0
"3616" 3160 0
"3617" 3166 0
"3618" 3179 0
"3619" 3182 0
"3620" 3183 0
"3621" 3192 0
"3622" 3193 0
"3623" 3200 0
"3624" 3201 0
"3625" 3202 0
"3626" 3206 0
"3627" 3208 0
"3628" 3213 0
"3629" 3214 0
"3630" 3215 0
"3631" 3224 0
"3632" 3229 0
"3633" 323 0
"3634" 3231 0
"3635" 3233 0
"3636" 3234 0
"3637" 3247 0
"3638" 325 0
"3639" 3251 0
"3640" 3255 0
"3641" 3256 0
"3642" 3265 0
"3643" 3268 0
"3644" 3275 0
"3645" 3276 0
"3646" 3277 0
"3647" 3279 0
"3648" 3283 0
"3649" 3284 0
"3650" 3292 0
"3651" 3301 0
"3652" 331 0
"3653" 3313 0
"3654" 3314 0
"3655" 3315 0
"3656" 3317 0
"3657" 3318 0
"3658" 332 0
"3659" 3323 0
"3660" 3329 0
"3661" 3330 0
"3662" 3333 0
"3663" 3341 0
"3664" 335 0
"3665" 3350 0
"3666" 3359 0
"3667" 336 0
"3668" 3362 0
"3669" 3363 0
"3670" 3366 0
"3671" 3369 0
"3672" 3370 0
"3673" 3372 0
"3674" 3383 0
"3675" 3388 0
"3676" 339 0
"3677" 3398 0
"3678" 3403 0
"3679" 3406 0
"3680" 3407 0
"3681" 3409 0
"3682" 3410 0
"3683" 3411 0
"3684" 3415 0
"3685" 3417 0
"3686" 3423 0
"3687" 3424 0
"3688" 3426 0
"3689" 3438 0
"3690" 3440 0
"3691" 3441 0
"3692" 3446 0
"3693" 3451 0
"3694" 3465 0
"3695" 3467 0
"3696" 3469 0
"3697" 348 0
"3698" 3486 0
"3699" 349 0
"3700" 3490 0
"3701" 3491 0
"3702" 3508 0
"3703" 3509 0
"3704" 3518 0
"3705" 3519 0
"3706" 352 0
"3707" 3521 0
"3708" 3524 0
"3709" 3527 0
"3710" 3528 0
"3711" 3545 0
"3712" 3548 0
"3713" 3549 0
"3714" 3559 0
"3715" 3560 0
"3716" 3561 0
"3717" 3569 0
"3718" 3580 0
"3719" 3583 0
"3720" 3585 0
"3721" 3588 0
"3722" 359 0
"3723" 3596 0
"3724" 360 0
"3725" 3602 0
"3726" 3604 0
"3727" 3606 0
"3728" 3615 0
"3729" 3619 0
"3730" 3635 0
"3731" 3641 0
"3732" 3643 0
"3733" 3652 0
"3734" 3653 0
"3735" 3660 0
"3736" 3666 0
"3737" 3671 0
"3738" 3676 0
"3739" 3679 0
"3740" 3686 0
"3741" 3689 0
"3742" 369 0
"3743" 3699 1
"3744" 3701 0
"3745" 3708 0
"3746" 3714 0
"3747" 3716 0
"3748" 372 0
"3749" 3721 0
"3750" 3723 0
"3751" 3726 0
"3752" 373 0
"3753" 3741 0
"3754" 3742 0
"3755" 3759 0
"3756" 3760 0
"3757" 3761 0
"3758" 3768 0
"3759" 3771 0
"3760" 3777 0
"3761" 3778 0
"3762" 3779 0
"3763" 3784 0
"3764" 3785 0
"3765" 3787 0
"3766" 3789 0
"3767" 3798 0
"3768" 3800 0
"3769" 3802 0
"3770" 3804 0
"3771" 3811 0
"3772" 3812 0
"3773" 3816 0
"3774" 3824 0
"3775" 3827 0
"3776" 3831 0
"3777" 3838 0
"3778" 3840 0
"3779" 3848 0
"3780" 385 0
"3781" 3856 0
"3782" 3863 0
"3783" 3872 0
"3784" 3879 0
"3785" 3882 0
"3786" 3884 0
"3787" 3885 0
"3788" 3886 0
"3789" 3890 0
"3790" 3891 0
"3791" 3894 0
"3792" 3895 0
"3793" 3902 0
"3794" 3903 0
"3795" 3906 0
"3796" 3907 0
"3797" 3912 0
"3798" 3913 0
"3799" 3914 0
"3800" 3915 0
"3801" 3917 0
"3802" 3920 0
"3803" 3922 0
"3804" 3933 0
"3805" 3937 0
"3806" 3941 0
"3807" 3945 0
"3808" 3948 0
"3809" 3949 0
"3810" 3950 0
"3811" 3957 0
"3812" 3958 0
"3813" 3960 0
"3814" 3963 0
"3815" 3967 0
"3816" 3968 0
"3817" 3969 0
"3818" 3972 0
"3819" 3976 0
"3820" 3979 0
"3821" 3982 0
"3822" 3983 0
"3823" 3988 0
"3824" 3991 0
"3825" 3993 0
"3826" 3996 0
"3827" 3998 0
"3828" 4006 0
"3829" 4007 0
"3830" 4009 0
"3831" 401 0
"3832" 4011 0
"3833" 402 0
"3834" 4024 0
"3835" 4028 0
"3836" 4032 0
"3837" 4033 0
"3838" 4034 0
"3839" 4036 0
"3840" 4037 0
"3841" 4038 0
"3842" 4043 0
"3843" 4045 0
"3844" 4048 0
"3845" 4049 0
"3846" 4050 0
"3847" 4052 0
"3848" 4054 0
"3849" 4057 0
"3850" 406 0
"3851" 4064 0
"3852" 4066 0
"3853" 4073 0
"3854" 4084 0
"3855" 4085 0
"3856" 4086 0
"3857" 4090 0
"3858" 4091 0
"3859" 4092 0
"3860" 4093 0
"3861" 4095 0
"3862" 4096 0
"3863" 4099 0
"3864" 4105 0
"3865" 4107 0
"3866" 4112 0
"3867" 4118 0
"3868" 4128 0
"3869" 4130 0
"3870" 4135 0
"3871" 4138 0
"3872" 4142 0
"3873" 4144 0
"3874" 415 0
"3875" 4151 0
"3876" 4154 0
"3877" 4155 0
"3878" 4167 0
"3879" 4172 0
"3880" 4173 0
"3881" 4176 0
"3882" 4178 0
"3883" 4179 0
"3884" 418 0
"3885" 4192 0
"3886" 4199 0
"3887" 4202 0
"3888" 421 0
"3889" 4217 0
"3890" 4218 0
"3891" 4222 0
"3892" 4223 0
"3893" 4226 0
"3894" 4232 0
"3895" 4237 0
"3896" 4240 0
"3897" 425 0
"3898" 4250 0
"3899" 4251 0
"3900" 4252 0
"3901" 4257 0
"3902" 4260 0
"3903" 4266 0
"3904" 4267 0
"3905" 4270 0
"3906" 4272 0
"3907" 4273 0
"3908" 4283 0
"3909" 4288 0
"3910" 4291 0
"3911" 4293 0
"3912" 4296 0
"3913" 4299 0
"3914" 4312 0
"3915" 4316 0
"3916" 4320 0
"3917" 4324 0
"3918" 4326 0
"3919" 4330 0
"3920" 4331 0
"3921" 4333 0
"3922" 4338 0
"3923" 434 0
"3924" 4340 0
"3925" 4341 0
"3926" 4343 0
"3927" 4345 0
"3928" 4346 0
"3929" 4359 0
"3930" 4363 0
"3931" 4365 0
"3932" 4367 0
"3933" 4369 0
"3934" 4379 0
"3935" 4381 0
"3936" 4382 0
"3937" 4385 0
"3938" 4387 0
"3939" 4391 0
"3940" 4394 0
"3941" 44 0
"3942" 4400 0
"3943" 4403 0
"3944" 4405 0
"3945" 4408 0
"3946" 4410 0
"3947" 442 0
"3948" 4424 0
"3949" 4436 0
"3950" 4437 0
"3951" 4439 0
"3952" 444 0
"3953" 4451 0
"3954" 4452 0
"3955" 4454 0
"3956" 4462 0
"3957" 4478 0
"3958" 4481 0
"3959" 4482 0
"3960" 4486 0
"3961" 4490 0
"3962" 4505 0
"3963" 4510 0
"3964" 4518 0
"3965" 4520 0
"3966" 4522 0
"3967" 4528 0
"3968" 4529 0
"3969" 453 0
"3970" 4533 0
"3971" 4536 0
"3972" 4540 0
"3973" 4574 0
"3974" 4576 0
"3975" 4577 0
"3976" 4582 0
"3977" 4584 0
"3978" 4587 0
"3979" 4594 0
"3980" 460 0
"3981" 4601 0
"3982" 4607 0
"3983" 4609 0
"3984" 4614 0
"3985" 4621 0
"3986" 4622 0
"3987" 4626 0
"3988" 4628 0
"3989" 4629 0
"3990" 4632 0
"3991" 4639 0
"3992" 4640 0
"3993" 4643 0
"3994" 4647 0
"3995" 4648 0
"3996" 4651 0
"3997" 4653 0
"3998" 466 0
"3999" 4662 0
"4000" 4665 0
"4001" 4671 0
"4002" 4675 0
"4003" 4679 0
"4004" 4680 0
"4005" 4681 0
"4006" 4689 0
"4007" 469 0
"4008" 4695 0
"4009" 4697 0
"4010" 4699 0
"4011" 470 0
"4012" 4702 0
"4013" 4705 0
"4014" 4706 0
"4015" 4712 0
"4016" 4717 0
"4017" 472 0
"4018" 4721 0
"4019" 4724 0
"4020" 4728 0
"4021" 4733 0
"4022" 4735 0
"4023" 4740 0
"4024" 4744 0
"4025" 4745 0
"4026" 4748 0
"4027" 475 0
"4028" 4751 0
"4029" 4752 0
"4030" 4755 0
"4031" 4759 0
"4032" 476 0
"4033" 4764 0
"4034" 4765 0
"4035" 4768 0
"4036" 4770 0
"4037" 4771 0
"4038" 4773 0
"4039" 4779 0
"4040" 4783 0
"4041" 4784 0
"4042" 4785 0
"4043" 4791 0
"4044" 4792 0
"4045" 4801 0
"4046" 4815 0
"4047" 482 0
"4048" 4820 0
"4049" 4822 0
"4050" 4831 0
"4051" 4846 0
"4052" 4849 0
"4053" 4850 0
"4054" 4853 0
"4055" 4859 0
"4056" 4866 0
"4057" 4869 0
"4058" 4870 0
"4059" 4872 0
"4060" 4877 0
"4061" 4879 0
"4062" 488 0
"4063" 4884 0
"4064" 4885 0
"4065" 4887 0
"4066" 4888 0
"4067" 4889 0
"4068" 4894 0
"4069" 4897 0
"4070" 490 0
"4071" 4913 0
"4072" 4916 0
"4073" 492 0
"4074" 4922 0
"4075" 4928 0
"4076" 4929 0
"4077" 4933 0
"4078" 494 0
"4079" 4944 0
"4080" 4953 0
"4081" 4955 0
"4082" 4960 0
"4083" 4961 0
"4084" 4964 0
"4085" 4969 0
"4086" 497 0
"4087" 4971 0
"4088" 4973 0
"4089" 4974 0
"4090" 4977 0
"4091" 4986 0
"4092" 4991 0
"4093" 4996 0
"4094" 4997 0
"4095" 4999 0
"4096" 5002 0
"4097" 5003 0
"4098" 5005 0
"4099" 5013 0
"4100" 5015 0
"4101" 5017 0
"4102" 5020 0
"4103" 5022 0
"4104" 5023 0
"4105" 5025 0
"4106" 5026 0
"4107" 5031 0
"4108" 504 0
"4109" 5046 0
"4110" 5059 0
"4111" 506 0
"4112" 5065 0
"4113" 5075 0
"4114" 5076 0
"4115" 5083 0
"4116" 5096 0
"4117" 5106 0
"4118" 5115 0
"4119" 5118 0
"4120" 512 0
"4121" 5122 0
"4122" 5129 0
"4123" 5133 0
"4124" 5134 0
"4125" 5135 0
"4126" 5137 0
"4127" 5140 0
"4128" 5141 0
"4129" 5144 0
"4130" 5146 0
"4131" 5150 0
"4132" 5151 0
"4133" 5157 0
"4134" 5163 0
"4135" 5172 0
"4136" 5174 0
"4137" 5177 0
"4138" 5181 0
"4139" 5184 0
"4140" 5185 0
"4141" 5188 0
"4142" 5190 0
"4143" 52 0
"4144" 5204 0
"4145" 5207 0
"4146" 5209 0
"4147" 5212 0
"4148" 5213 0
"4149" 5228 0
"4150" 5229 0
"4151" 5230 0
"4152" 5236 0
"4153" 5238 0
"4154" 5244 0
"4155" 525 0
"4156" 5251 0
"4157" 5260 0
"4158" 5261 0
"4159" 5264 0
"4160" 5266 0
"4161" 527 0
"4162" 5270 0
"4163" 5272 0
"4164" 5276 0
"4165" 5278 0
"4166" 5280 0
"4167" 5282 0
"4168" 5283 0
"4169" 5284 0
"4170" 5296 0
"4171" 5297 0
"4172" 5299 0
"4173" 5302 0
"4174" 5311 0
"4175" 5316 0
"4176" 532 0
"4177" 5320 0
"4178" 5324 0
"4179" 5328 0
"4180" 5329 0
"4181" 5335 0
"4182" 5336 0
"4183" 534 0
"4184" 5350 0
"4185" 5352 0
"4186" 5360 0
"4187" 5365 0
"4188" 5378 0
"4189" 538 0
"4190" 5383 0
"4191" 5385 0
"4192" 5388 0
"4193" 5389 0
"4194" 539 0
"4195" 5392 0
"4196" 5400 0
"4197" 5402 0
"4198" 5407 0
"4199" 5409 0
"4200" 541 0
"4201" 5414 0
"4202" 5424 0
"4203" 5428 0
"4204" 5429 0
"4205" 543 0
"4206" 5430 0
"4207" 5435 0
"4208" 5437 0
"4209" 5438 0
"4210" 5439 0
"4211" 5440 0
"4212" 5442 0
"4213" 5444 0
"4214" 5454 0
"4215" 5458 0
"4216" 5460 0
"4217" 5463 0
"4218" 5466 0
"4219" 5467 0
"4220" 5468 0
"4221" 5472 0
"4222" 5477 0
"4223" 5479 0
"4224" 5480 0
"4225" 5484 0
"4226" 5489 0
"4227" 549 0
"4228" 5501 0
"4229" 5503 0
"4230" 5513 0
"4231" 5515 0
"4232" 5530 0
"4233" 5538 0
"4234" 5543 0
"4235" 5550 0
"4236" 5553 0
"4237" 5555 0
"4238" 5561 0
"4239" 5562 0
"4240" 5563 0
"4241" 5566 0
"4242" 5567 0
"4243" 5576 0
"4244" 5580 0
"4245" 5584 0
"4246" 5585 0
"4247" 5589 0
"4248" 5597 0
"4249" 5598 0
"4250" 5599 0
"4251" 56 0
"4252" 5602 0
"4253" 5608 0
"4254" 5613 0
"4255" 5618 0
"4256" 5626 0
"4257" 5631 0
"4258" 5634 0
"4259" 5636 0
"4260" 5642 0
"4261" 5644 0
"4262" 5645 0
"4263" 5651 0
"4264" 5653 0
"4265" 5655 0
"4266" 566 0
"4267" 567 0
"4268" 5677 0
"4269" 5680 0
"4270" 5683 0
"4271" 5684 0
"4272" 5689 0
"4273" 5696 0
"4274" 5699 0
"4275" 5700 0
"4276" 5710 0
"4277" 5714 0
"4278" 5716 0
"4279" 572 0
"4280" 5721 0
"4281" 5722 0
"4282" 5726 0
"4283" 5739 0
"4284" 5742 0
"4285" 5751 0
"4286" 5754 0
"4287" 5755 0
"4288" 576 0
"4289" 5762 0
"4290" 5766 0
"4291" 5769 0
"4292" 5776 0
"4293" 5778 0
"4294" 578 0
"4295" 5781 0
"4296" 5782 0
"4297" 5787 0
"4298" 5792 0
"4299" 5793 0
"4300" 5796 0
"4301" 5797 0
"4302" 5798 0
"4303" 580 0
"4304" 5804 0
"4305" 5806 0
"4306" 5808 0
